"","prim_key","car1","car3","car5","RoA","log_total_asset","SUE_earcalldate","leverage","GVKEY","fyear_qtr","cogs_growth_last_year_qtr","sales_growth_last_year_qtr","cash_ratio","debt_assets","debt_capital","cogs_growth_last_qtr","sales_growth_last_qtr","doc_tot_toks_num_pr","doc_tot_toks_num_qna","doc_sents_num_pr","doc_sents_num_qna","ebitda","workingcap","oper_lev","quick_ratio","curr_ratio","cash_conversion","inv_turn","asset_turn","doc_wl_sents_num_pr","doc_wl_sents_num_qna","filt_wl_toks_pr","filt_wl_toks_qna","doc_wl_senti_mean_pr","doc_wl_senti_std_pr","doc_wl_lex_vol_pr","doc_wl_ttr_pr","doc_wl_mtld_pr","doc_wl_senti_mean_qna","doc_wl_senti_std_qna","doc_wl_lex_vol_qna","doc_wl_ttr_qna","doc_wl_mtld_qna","doc_senti_pr","doc_senti_qna","fogIndex_pr","fogIndex_qna"
"51","GV_144520_2010Q1",-0.069146992,0.005016577,-0.008184975,-0.0748882191062071,-1.20240381691,0.809244145021867,-0.00423617814419982,"GV_144520","2010Q1",-0.443732086287524,-0.425893948196078,0.358,0.562,0.402,-0.00284900284900287,-0.00970296756002154,3107,4673,136,223,8.094,75.366,14.18331189,2.178,2.178,55.95,NA,1.473,17,9,26,12,0.441841176470588,0.457388757047579,424,0.5,75.135294117647,0.171805555555556,0.375181229424673,2035,0.258476658476659,100.665375533632,0.069,0.077,14.49,12.21
"52","GV_144520_2011Q1",0.034999788,0.040517573,0.065138674,-0.0368595504155882,-0.991141533516114,-0.0273649289294842,-0.00282811541187831,"GV_144520","2011Q1",0.482857142857143,0.506029561600626,0.113,0.655,0.559,-0.0330312312501975,-0.0205284848044733,3849,6837,161,273,15.271,64.032,24.17712301,1.521,1.521,44.619,NA,1.449,21,17,31,23,0.522004761904762,0.284717344881183,541,0.44731977818854,85.9705261851576,0.256252205882353,0.367323411837562,3682,0.199076588810429,91.7128523202023,0.074,0.111,15.79,17.12
"53","GV_144520_2012Q1",0.097280139,0.089551901,0.106580817,0.0433403047319924,-1.04187853078993,-0.0242525522274298,-0.00283025382434469,"GV_144520","2012Q1",0.0659220796185624,0.0491508537800329,0.043,0.69,0.604,0.0246753899088328,0.0196304485865987,3503,3781,153,138,14.026,96.318,-19.4045252,1.517,1.517,42.659,NA,1.617,25,12,34,30,0.502396,0.353764524413251,669,0.403587443946188,98.5648611096209,0.348423529411765,0.330990558605325,2342,0.228437233134073,73.4155065497956,0.117,0.116,16.16,22.53
"54","GV_144520_2013Q1",0.006768585,0.003818847,-0.012283687,0.159113656119428,-1.03382746136547,0.0296122958673614,-0.00367581849016213,"GV_144520","2013Q1",0.0975195774458022,0.113545218451319,0.059,0.658,0.553,0.0107158576636156,0.0172651014158272,3123,8215,132,263,19.4,103.044,18.2974091,1.86,1.86,40.697,NA,1.812,21,21,39,38,0.532776190476191,0.36894279624999,568,0.426056338028169,91.6072610127202,0.308090445859872,0.373264001537827,5210,0.175047984644914,94.383448209468,0.122,0.091,15.8,19.94
"55","GV_144520_2008Q2",-0.137715923,-0.103769324,-0.070545805,0.13113867120622,-0.899776733387286,0.0364456353913789,-0.00441417228588824,"GV_144520","2008Q2",0.0511525304517407,0.0638932741773046,0.075,0.567,0.388,0.0648428318944377,0.0650492348250808,3490,5500,148,320,22.421,105.601,286.3470696,1.88,1.88,50.705,NA,1.822,10,9,10,10,0.31964,0.508423146601332,250,0.544,83.3333333333333,0.2015408,0.358565834396041,2902,0.219503790489318,72.2199279658536,0.115,0.122,15.44,18.8
"56","GV_144520_2009Q2",0.14233172,0.201880649,0.151596131,0.0946269178681844,-1.19665860810893,-0.0564164489041775,-0.00437517350173818,"GV_144520","2009Q2",-0.367972609524968,-0.36314124806918,0.122,0.582,0.408,-0.216306057797987,-0.202147478915844,4334,4543,162,172,15.837,79.474,-5.354953211,1.71,1.71,46.095,NA,1.949,23,10,38,12,0.445182608695652,0.399660516907417,772,0.380829015544042,105.567973250468,0.323886363636364,0.333584116528977,2522,0.255352894528152,95.7693697448993,0.084,0.1,18.62,18.48
"57","GV_144520_2010Q2",-0.142250633,-0.198220611,-0.167769068,-0.105628495298916,-1.19784511577512,-0.0495539807615357,-0.00425878735323778,"GV_144520","2010Q2",-0.25678007465816,-0.250366576277995,0.431,0.559,0.409,0.0470799031476998,0.0417882116487782,4175,12188,168,542,7.671,78.405,48.20213109,1.973,1.973,40.763,NA,1.665,24,31,36,41,0.532229166666667,0.268766430808816,615,0.417886178861789,90.5185701060076,0.274874609375,0.35172537864112,6499,0.16110170795507,88.8354485324268,0.121,0.115,15.18,16.1
"58","GV_144520_2011Q2",-0.136204111,-0.196037655,-0.316821589,-0.084816764632687,-0.995033446998613,-0.026203903442065,-0.00281693045972016,"GV_144520","2011Q2",0.483928554911156,0.477753513484546,0.033,0.675,0.588,0.0478364521080305,0.0222284006394662,3679,7572,154,316,13.176,66.116,-58.73322684,1.594,1.594,40.517,NA,1.453,18,17,34,26,0.518211111111111,0.32888939476202,513,0.458089668615984,85.5,0.255160256410256,0.365732483350875,4615,0.17919826652221,82.4370015948963,0.102,0.104,17.64,18.7
"59","GV_144520_2012Q2",0.019778598,-0.031019876,0.040203534,-0.115066141761011,-1.04273232219204,-0.0381428666213883,-0.00285396017678217,"GV_144520","2012Q2",0.0522598782015719,0.0688298383514201,0.059,0.693,0.607,0.0344060588977807,0.0414023991661218,3276,5784,140,194,16.669,84.096,-311.0633245,1.605,1.605,41.3,NA,1.66,29,17,44,29,0.469786206896552,0.312683955826849,671,0.366616989567809,98.9319190604937,0.354032142857143,0.337202788243173,3921,0.190257587350166,79.7808062387002,0.074,0.108,13.41,20.97
"60","GV_144520_2013Q2",-0.023287053,0.050900721,0.036630192,0.191139486561955,-1.03781690030023,0.0783436960884284,-0.00381203667393501,"GV_144520","2013Q2",0.0634844472878274,0.0770062683959184,0.049,0.643,0.531,0.00232813921937549,0.00723068380136435,2928,7784,131,281,16.816,99.061,-70.91399051,1.781,1.781,36.263,NA,1.882,17,21,33,43,0.479111764705882,0.333457170942448,478,0.449790794979079,69.5371997354838,0.335912738853503,0.33173978965721,4960,0.169959677419355,80.4857852915938,0.101,0.104,16.6,20.12
"61","GV_144520_2008Q3",-0.210875245,-0.230501053,-0.157961791,0.162529712830017,-0.907041909978273,-0.479147281772723,-0.00429874112756726,"GV_144520","2008Q3",0.0608763473284692,0.0491129561357059,0.074,0.568,0.388,0.0165151008242344,0.00742905935891994,3791,6142,150,306,21.4,89.85,-38.59046919,1.798,1.798,49.422,NA,1.836,13,8,26,15,0.503907692307692,0.270524414984238,369,0.514905149051491,73.8,0.255009009009009,0.375003762053747,3263,0.215752375114925,85.2563182063463,0.066,0.122,17.32,18
"62","GV_144520_2009Q3",-0.072617011,-0.115132083,-0.112481926,-0.21240240658983,-1.23297095323325,-0.10685999084638,-0.00460257000918218,"GV_144520","2009Q3",-0.483877172435607,-0.471906010526516,0.179,0.575,0.399,-0.169898874627912,-0.164622878377021,4141,4230,163,193,7.175,69.363,-6.912532203,1.738,1.738,44.802,NA,1.976,20,6,29,8,0.568455,0.393953675442604,597,0.418760469011725,81.3373015873016,0.195140659340659,0.291392351755812,2106,0.275878442545109,107.056380103586,0.088,0.072,17.19,15.41
"63","GV_144520_2010Q3",-0.08003021,-0.069481481,-0.035237994,-1.85070274479723,-1.00058293520602,-0.241028675709071,-0.00275327050800486,"GV_144520","2010Q3",0.0600087785406091,0.0598471960903358,0.324,0.599,0.478,0.183922080084358,0.18107340469715,4114,5974,163,231,7.826,55.996,1.103590944,2.005,2.005,40.065,NA,1.539,20,11,31,22,0.49061,0.397542607977931,583,0.456260720411664,75.2513586956522,0.24742479338843,0.347018705615176,3459,0.206707140792136,89.0728907707278,0.105,0.091,17.17,22.7
"64","GV_144520_2011Q3",0.046079659,-0.002152388,0.094653863,-1.06559592247758,-1.02694287621332,0.275077663538484,-0.0024501527566288,"GV_144520","2011Q3",0.291808273760694,0.298860549137046,0.037,0.681,0.596,0.0306428388882309,0.0380957561581489,3618,6713,148,243,14.395,68.766,-7.664703126,1.509,1.509,41.101,NA,1.473,26,14,39,21,0.544276923076923,0.320101009442572,697,0.417503586800574,92.1850339491782,0.337652482269503,0.379075273448721,4292,0.190354147250699,96.913516680136,0.106,0.113,15.6,20.22
"65","GV_144520_2012Q3",0.036410397,0.052828927,0.043981204,0.106354876099484,-1.056914714354,0.013164682973514,-0.00326214339316793,"GV_144520","2012Q3",0.0543348755632164,0.0650899976419833,0.058,0.683,0.591,0.0326752086628401,0.0344634541491015,3612,7378,150,254,17.208,78.104,-19.61969112,1.649,1.649,39.928,NA,1.723,31,16,47,35,0.429806451612903,0.399602496601714,777,0.346203346203346,70.0429802052786,0.311455223880597,0.385663876710762,4806,0.181647940074906,91.4198446352084,0.121,0.097,14.06,21.95
"66","GV_144520_2013Q3",0.088192922,0.104351629,0.0317798,0.189453761961401,-1.01955438788955,0.00642608662270494,NA,"GV_144520","2013Q3",0.0407218535068749,0.0540481813112927,0.111,0.632,0.515,0.0105720492396814,0.0124122342415426,3075,7351,133,320,20.062,110.967,15.49418429,1.831,1.831,35.666,NA,1.913,25,18,43,24,0.573788,0.286068896596607,616,0.439935064935065,93.9727467012075,0.231618709677419,0.359302021563507,3810,0.203412073490814,102.562132831842,0.106,0.096,14.71,14.68
"67","GV_144520_2007Q4",0.064687851,0.099985975,0.107874276,0.141168914004986,-0.929803500439732,-0.287507801567366,-0.00438732957816407,"GV_144520","2007Q4",-0.000595065242953237,0.00834115132576696,0.144,0.564,0.376,-0.0480344988640952,-0.0478507461692427,3566,4522,147,199,20.053,114.395,183.7397172,2.007,2.007,51.812,NA,1.842,12,4,21,5,0.616391666666667,0.229501972494329,319,0.614420062695925,114.1875,0.2829625,0.348593202899303,2096,0.260973282442748,79.9846698325002,0.133,0.143,16.78,23.6
"68","GV_144520_2008Q4",-0.013072302,-0.142226779,-0.17049599,0.11381078287358,-0.921310371768088,-0.160881361208835,-0.00439964202173492,"GV_144520","2008Q4",0.0477764652084445,0.0349878803353631,0.08,0.558,0.377,-0.059789531275379,-0.0606703194143753,3995,4505,157,155,21.76,88.555,-18.79697624,1.715,1.715,48.02,NA,1.84,19,7,27,18,0.291915789473684,0.394776966939221,491,0.533604887983707,126.32086142937,0.250932394366197,0.413199697059302,2609,0.235722499041778,87.3021609584745,0.076,0.079,15.78,23.74
"69","GV_144520_2009Q4",-0.039107796,-0.14896851,-0.169364386,-0.245410340557938,-1.21752499446819,-0.0989152302780708,-0.00415685938727061,"GV_144520","2009Q4",-0.529268159624669,-0.510993504606255,0.429,0.561,0.417,-0.142477370413005,-0.130195903989613,5460,4841,229,235,8.765,74.338,14.38922037,1.819,1.819,43.925,NA,1.954,26,8,42,4,0.525884615384615,0.420841939632739,726,0.451790633608815,95.2963257539097,0.158054166666667,0.344304178220873,2178,0.246097337006428,91.0848708487085,0.084,0.07,16.83,13.93
"70","GV_144520_2010Q4",0.006492486,0.039825667,0.00032065,-0.166948719705344,-1.0004328842261,-0.0230072782090277,-0.00274056782310271,"GV_144520","2010Q4",0.529141918972427,0.522674812367828,0.016,0.677,0.554,0.237040509394898,0.249641262981176,3963,7303,184,347,9.219,61.368,1540.755245,1.86,1.86,42.41,NA,1.401,14,9,20,16,0.368814285714286,0.25354717618118,308,0.538961038961039,95.216936599145,0.22881125,0.372306954576598,4081,0.19358000490076,91.4139996338814,0.085,0.108,14.25,18.01
"71","GV_144520_2011Q4",0.014286421,-0.019164259,0.022311874,-0.198714979436437,-1.02888960179063,-0.0164171736389346,-0.00249867089263811,"GV_144520","2011Q4",0.00589256955189941,0.00782923641116878,0.028,0.702,0.58,-0.0367534548973359,-0.0303616499131026,4097,2764,185,96,14.08,72.421,-125.3828346,1.52,1.52,39.227,NA,1.583,23,8,36,5,0.486282608695652,0.297809902228943,567,0.398589065255732,87.8526069235259,0.381071739130435,0.365175830198759,1521,0.287310979618672,77.1587101556709,0.122,0.133,14.04,18.56
"72","GV_144520_2012Q4",-0.012551052,0.130419536,0.210379988,0.148664446410228,-1.0493281859529,0.0412065536483896,-0.00357672456130161,"GV_144520","2012Q4",0.112678001858503,0.116134436373298,0.052,0.648,0.527,0.0165491685261776,0.0161082685558725,3244,8445,144,358,17.578,94.219,37.47784667,1.686,1.686,39.747,NA,1.773,23,30,39,58,0.401295652173913,0.464769478029173,577,0.433275563258232,79.1261446886447,0.28782722513089,0.385305736829649,4906,0.174887892376682,83.7164466723269,0.083,0.112,15.59,17.74
"73","GV_144520_2013Q4",0.028483614,-0.060743071,-0.061916897,0.156652026647813,-0.969645353196637,0.0711270328938349,-0.00391762906270359,"GV_144520","2013Q4",-0.0155123184398525,0.00329646830024091,0.17,0.632,0.501,-0.0383788610357828,-0.0328166631011884,3427,5563,149,216,20.112,89.807,5.174230601,1.905,1.905,33.678,NA,1.907,17,24,31,38,0.380805882352941,0.427358765369607,496,0.459677419354839,87.347187986967,0.338150847457627,0.36051827976125,3506,0.205077010838562,83.2829379400132,0.092,0.121,17.16,15.78
"74","GV_021542_2008Q1",0.027507427,0.048593935,0.109540492,0.769889303285541,-1.8246254750853,0.0516675079095649,-0.00569559387094546,"GV_021542","2008Q1",0.165235153692811,0.116463123422256,0.064,0.286,0.129,0.00256214796933882,0.0532447262136548,3016,6197,123,272,12.207,44.592,36.00440044,1.185,2.034,80.977,6.373,1.965,12,7,24,14,0.244141666666667,0.339345671063736,387,0.439276485788114,57.6951435889682,0.233933333333333,0.333986959026846,3794,0.19715340010543,69.4105839654011,0.099,0.081,16.74,28.59
"75","GV_021542_2010Q1",-0.029174009,-0.005855163,0.031836915,0.496580355558192,-1.74085408826161,-0.393222732390391,-0.00569674069870248,"GV_021542","2010Q1",-0.242217703188898,-0.229125302900024,0.585,0.262,0.094,-0.0852441327218776,-0.0907095965184039,2776,2075,112,96,10.571,62.846,12.46435794,2.184,3.116,99.076,5.176,1.652,14,7,30,12,0.376207142857143,0.449742964992716,422,0.464454976303318,61.5704292463702,0.231628571428571,0.394204095826853,1166,0.331046312178388,90.8353201590065,0.081,0.1,15.17,15.17
"76","GV_021542_2011Q1",0.002899956,0.009500772,0.019833177,0.296294305469338,-1.70487347881181,-0.469344554464696,-0.00554289691522838,"GV_021542","2011Q1",0.34391035092893,0.215052018901215,0.364,0.292,0.136,-0.0714562236394384,-0.0898277276456112,3036,2566,121,121,8.804,51.039,6.011739916,1.604,2.531,94.181,5.753,1.545,16,8,36,16,0.2993125,0.439923591661097,443,0.424379232505643,65.4309045081609,0.08725875,0.342321839348033,1810,0.250276243093923,82.8367966866279,0.082,0.037,14.78,15.52
"77","GV_021542_2012Q1",0.011896509,-0.016734302,0.005428494,0.358736136838899,-1.65659766954363,0.177619543220977,-0.00569780110786455,"GV_021542","2012Q1",0.0542657772316336,0.0841887403401597,0.057,0.326,0.158,-0.0676666925405572,0.0245260401880066,3412,3911,128,179,10.931,48.138,11.23046335,1.278,2.181,92.125,6.084,1.569,16,13,30,21,0.38889375,0.388433983183329,486,0.409465020576132,61.3404427645788,0.0962733944954129,0.354901291087005,2443,0.221039705280393,72.1395487289397,0.075,0.043,14.96,11.54
"78","GV_021542_2013Q1",0.044520984,0.035264564,0.085975043,0.587262789056733,-1.62639734094663,0.173359289807443,-0.00569780110786455,"GV_021542","2013Q1",0.00593193880736802,0.0288806441184169,0.249,0.299,0.101,-0.136208468123894,-0.143254537996103,2628,1646,112,89,11.536,61.399,68.19693878,1.487,2.31,87.078,6.489,1.628,10,1,10,1,0.51184,0.324733984123073,293,0.488054607508532,51.0037037037037,0.147465,0.286396135511458,740,0.332432432432432,75.8818292898312,0.097,0.08,15.82,9.42
"79","GV_021542_2008Q2",0.0732369888,0.0553175424000001,0.0594700454000003,0.914716686565274,-1.80377785065171,NA,-0.00558531971406618,"GV_021542","2008Q2",0.0295175023651844,0.0557069245429521,0.062,0.303,0.142,0.149175238135468,0.142462111953068,2936,4910,89,160,14.242,36.747,14.9562,1.307,2.207,87.847,6.126,1.9,15,17,38,48,0.512733333333333,0.259752933894242,575,0.382608695652174,57.5941072057873,0.350297142857143,0.350340837190438,3540,0.196045197740113,78.0758435324222,0.118,0.118,17.96,19.93
"80","GV_021542_2010Q2",-0.064502845,-0.076072409,-0.083796605,0.583901147187521,-1.74400701650736,-0.269238613533876,-0.00569713899115544,"GV_021542","2010Q2",-0.0330422517682687,-0.0592737291718295,0.609,0.263,0.099,0.374756708935417,0.308706321361212,2211,3185,85,141,11.315,52.818,-75.56323185,1.793,2.655,98.649,5.175,1.476,10,4,20,5,0.47589,0.479323025967063,391,0.411764705882353,63.5351976163558,0.199309523809524,0.33293339274484,1957,0.256515074093,94.4982344259406,0.065,0.071,19.02,16.23
"81","GV_021542_2011Q2",-0.090964937,-0.047076323,-0.00113025,0.280292545083731,-1.65152843940148,-0.655872032929088,-0.00554329910304514,"GV_021542","2011Q2",0.171071260028315,0.0704312655932808,0.263,0.305,0.154,0.197950495918547,0.152938427386377,3771,4543,155,210,8.772,39.46,4.285909288,1.452,2.333,92.987,5.397,1.567,6,8,10,15,0.202433333333333,0.405817799839616,137,0.627737226277372,68.8879085361793,0.163444545454545,0.338645057230264,2594,0.215111796453354,74.7887628594038,0.06,0.076,14.08,15.5
"82","GV_021542_2012Q2",0.031456985,0.010227805,0.010124762,0.757919307548463,-1.59948227978087,0.882134687735263,-0.00556409579006069,"GV_021542","2012Q2",0.0784715989229387,0.206395853842145,0.069,0.325,0.143,0.225455302320741,0.282894838123682,4064,3064,164,122,17.557,48.349,4.435201448,1.084,1.933,98.032,5.3,1.482,13,9,25,11,0.441353846153846,0.333238587239895,333,0.486486486486487,83.4669224088014,0.184012820512821,0.371096839449064,2039,0.256988719960765,78.6322051282051,0.069,0.068,13,13.56
"83","GV_021542_2013Q2",0.066645501,0.109843808,0.149755583,0.931469297391634,-1.55041542910469,0.218378363428555,-0.00569780110786455,"GV_021542","2013Q2",0.0273621278258064,0.0948963795855184,0.389,0.289,0.083,0.251562176701842,0.365208804033935,2500,2377,118,105,21.664,67.796,3.412026476,1.422,2.256,91.079,6.123,1.549,8,9,10,20,0.4216125,0.281496929379345,177,0.536723163841808,50.6513269283774,0.217321666666667,0.400354775757392,1461,0.284052019164955,80.4275089704425,0.103,0.091,12.91,17.44
"84","GV_021542_2007Q3",0.064174759,0.1072193374,0.1676863452,0.60332047271138,-1.80647965177947,-0.0457313235858419,-0.00569780110786455,"GV_021542","2007Q3",0.13629574309186,0.105279566037442,0.027,0.284,0.131,0.0364049195837274,0.00101644667184305,2972,5565,132,306,10.641,49.49,-15.79572288,1.182,1.984,90.666,5.829,1.788,4,8,14,15,0.35385,0.298528686505446,158,0.594936708860759,66.3021760633036,0.177469117647059,0.327901736978153,2934,0.208588957055215,75.4786025656993,0.043,0.108,19.34,19.25
"85","GV_021542_2010Q3",-0.003460461,-0.00833867,0.00868355,0.49761692716287,-1.73555365919565,-0.480964414535591,-0.00561305089115625,"GV_021542","2010Q3",0.290456968379651,0.109314094235109,0.587,0.271,0.108,0.0697799133381955,0.00550123196603189,3334,2460,113,86,9.849,55,28.21130435,1.808,2.699,98.132,5.004,1.439,18,3,41,8,0.439277777777778,0.392877014966375,736,0.376358695652174,60.0383491477478,0.182269090909091,0.311549863955418,1641,0.265082266910421,67.7656405960359,0.092,0.059,19.4,19.34
"86","GV_021542_2011Q3",0.019326786,0.011215447,0.034876041,0.475909410402163,-1.66466748864197,0.188695510890466,-0.00542678842338913,"GV_021542","2011Q3",0.139840789236229,0.1378263415837,0.174,0.311,0.163,0.0412507097979594,0.068808269152817,3287,2092,127,109,11.533,41.651,-17.98075986,1.273,2.136,94.973,5.215,1.531,8,5,13,7,0.6722375,0.18938929625434,219,0.534246575342466,66.3052090975789,0.214261403508772,0.323560103024806,1144,0.307692307692308,76.2666666666667,0.062,0.094,15.16,14.62
"87","GV_021542_2012Q3",-0.048516367,-0.023038156,-0.060638393,0.470943052719154,-1.62102093116876,-0.0047560595353814,-0.00569780110786455,"GV_021542","2012Q3",-0.00897176532676573,0.040458356472389,0.113,0.322,0.123,-0.0431747541484789,-0.0782043128172512,2028,264,89,14,13.734,54.374,-10.52273973,1.167,1.999,98.035,5.625,1.524,6,0,10,0,0.551016666666667,0.287277283589682,166,0.55421686746988,42.7557285546416,0.22398,0.250310650991923,122,0.69672131147541,92.9575898861293,0.067,0.038,16.38,0.4
"88","GV_021542_2013Q3",-0.090063611,-0.005454372,-0.006129844,0.798377798018109,-1.55329101861483,0.392437775892853,-0.00569780110786455,"GV_021542","2013Q3",0.0649329901482205,0.167595292647365,0.457,0.279,0.078,-0.00818344134373756,-0.0169989368814459,3117,3947,131,190,20.01,66.012,-83.35501859,1.569,2.379,88.146,6.391,1.554,9,4,21,8,0.560122222222222,0.279131737615851,316,0.477848101265823,67.642757465119,0.167675,0.324323108741324,2292,0.230802792321117,68.7465191797275,0.075,0.069,17.58,18.04
"89","GV_021542_2007Q4",-0.014395935,0.029375789,0.035046787,0.524056404344503,-1.83239216118141,-0.0163608161157255,-0.00569548258382727,"GV_021542","2007Q4",0.11266610121572,0.139266727772686,0.023,0.304,0.137,-0.13780260707635,-0.12354210444667,2482,7042,107,373,9.727,38.788,-10.0887987,1.289,2.194,91.21,5.896,1.829,6,13,27,22,0.540466666666667,0.180967463005554,217,0.516129032258065,43.3808022300861,0.183848913043478,0.328218295342778,4163,0.187364881095364,74.3858047509861,0.076,0.103,17.98,17.6
